INDEX,ITEMNO,SHORTDESCR,SHORTDESCRFR,ARTIST,LONGDESCEN,LONGDESCFR,TRACKLIST,STUDIO,NOOFDISCS,DURATION,RATING,RELEASE,IMAGEURL1,PRODUCTLENGTH,PRODUCTWIDTH,PRODUCTHEIGHT,PRODUCTWEIGHT,SIZE,GENDER,LVL1CODE,LVL2CODE,LVL3CODE,METATITLE,METAKEYWORD,METADESCEN,METADESCFR,WEBDEAL1,WEBDEAL2,WEBDEAL3,WEBDEAL4,WEBDEAL5,PRODUCTTAG1,PRODUCTTAG2,PRODUCTTAG3,PRODUCTTAG4,PRODUCTTAG5
0,889466139390,,,,,,,,,,,,
44,774212001116,50/50,50/50,,"Inspired by a true story, 50/50 is an original story about friendship, love, survival and finding humor in unlikely places. Joseph Gordon-Levitt and Seth Rogen star as best friends whose lives are changed by a cancer diagnosis in this new comedy directed by Jonathan Levine from a script by Will Reiser. 50/50 is the story of a guy's transformative and, yes, sometimes funny journey to health - drawing its emotional core from Will Reiser's own experience with cancer and reminding us that friendship and love, no matter what bizarre turns they take, are the greatest healers.-----Un gar\xc3\xa7on de 25 ans apprend qu'il a un cancer mais d\xc3\xa9cide de vivre et de vaincre la maladie. Le film aborde le th\xc3\xa8me du cancer. Le sc\xc3\xa9nariste s\xe2\x80\x99est inspir\xc3\xa9 de sa propre exp\xc3\xa9rience pour \xc3\xa9crire l\xe2\x80\x99histoire. Atteint de la maladie au milieu de la vingtaine, le sc\xc3\xa9nariste a utilis\xc3\xa9 l\xe2\x80\x99humour pour l\xe2\x80\x99aider \xc3\xa0 vaincre la maladie au cours des ann\xc3\xa9es.    Since actor-coproducer Seth Rogen helped to bring Superbad to life, 50/50 might also suggest a sex comedy, except Jonathan Levine's film is more like a drama with comedy sequences (some of which involve sex). In a switch from his Inception smoothie, Joseph Gordon-Levitt plays Adam, a strait-laced 27-year-old who works in Seattle public radio with his hedonistic best friend, Rogen's Kyle. Back pain brings Adam to an oncologist who diagnoses cancer, prescribes chemotherapy, and recommends counseling, which leads him to Katie, a doctoral student (Anna Kendrick) who makes up in compassion what she lacks in experience. If Kyle takes the news with good humor, Adam's girlfriend, Rachael (Kendrick's Twilight costar Bryce Dallas Howard), puts on a strained smile, while his mother (Anjelica Huston) goes into freak-out mode. At the hospital, Adam also befriends two cancer patients (Philip Baker Hall and Matt Frewer) who share their foul-mouthed wisdom--along with marijuana-laced macaroons--but Rachael finally cracks, leaving Adam to fend for himself, except that he isn't as defenseless as he thought, which comes in handy when he finds out the chemo isn't working. Will Reiser, who wrote the script, drew from his own experience, and the results ring true, even if he's too hard on Rachael, who sincerely tries to be supportive. In his follow-up to The Wackness, which centered around a congenial dope dealer, Levine treats the other characters with more respect, and avoids the sentimentality that mars most movies about potentially fatal illnesses--plus, it's a lot funnier. --Kathleen C. Fennessy    ","Inspired by a true story, 50/50 is an original story about friendship, love, survival and finding humor in unlikely places. Joseph Gordon-Levitt and Seth Rogen star as best friends whose lives are changed by a cancer diagnosis in this new comedy directed by Jonathan Levine from a script by Will Reiser. 50/50 is the story of a guy's transformative and, yes, sometimes funny journey to health - drawing its emotional core from Will Reiser's own experience with cancer and reminding us that friendship and love, no matter what bizarre turns they take, are the greatest healers.-----Un gar\xc3\xa7on de 25 ans apprend qu'il a un cancer mais d\xc3\xa9cide de vivre et de vaincre la maladie. Le film aborde le th\xc3\xa8me du cancer. Le sc\xc3\xa9nariste s\xe2\x80\x99est inspir\xc3\xa9 de sa propre exp\xc3\xa9rience pour \xc3\xa9crire l\xe2\x80\x99histoire. Atteint de la maladie au milieu de la vingtaine, le sc\xc3\xa9nariste a utilis\xc3\xa9 l\xe2\x80\x99humour pour l\xe2\x80\x99aider \xc3\xa0 vaincre la maladie au cours des ann\xc3\xa9es.    Since actor-coproducer Seth Rogen helped to bring Superbad to life, 50/50 might also suggest a sex comedy, except Jonathan Levine's film is more like a drama with comedy sequences (some of which involve sex). In a switch from his Inception smoothie, Joseph Gordon-Levitt plays Adam, a strait-laced 27-year-old who works in Seattle public radio with his hedonistic best friend, Rogen's Kyle. Back pain brings Adam to an oncologist who diagnoses cancer, prescribes chemotherapy, and recommends counseling, which leads him to Katie, a doctoral student (Anna Kendrick) who makes up in compassion what she lacks in experience. If Kyle takes the news with good humor, Adam's girlfriend, Rachael (Kendrick's Twilight costar Bryce Dallas Howard), puts on a strained smile, while his mother (Anjelica Huston) goes into freak-out mode. At the hospital, Adam also befriends two cancer patients (Philip Baker Hall and Matt Frewer) who share their foul-mouthed wisdom--along with marijuana-laced macaroons--but Rachael finally cracks, leaving Adam to fend for himself, except that he isn't as defenseless as he thought, which comes in handy when he finds out the chemo isn't working. Will Reiser, who wrote the script, drew from his own experience, and the results ring true, even if he's too hard on Rachael, who sincerely tries to be supportive. In his follow-up to The Wackness, which centered around a congenial dope dealer, Levine treats the other characters with more respect, and avoids the sentimentality that mars most movies about potentially fatal illnesses--plus, it's a lot funnier. --Kathleen C. Fennessy    ",,,,,,,\\everest-nas3\sunrise_marketing\website_images\774212001116.jpg
45,774212107825,A Good Man,A Good Man,,A Good Man    ,A Good Man    ,,,,,,,\\everest-nas3\sunrise_marketing\website_images\774212107825.jpg
46,065935572190,Abduction,Abduction,,"Taylor Lautner fans will get a thrill out of seeing the lupine heartthrob from the Twilight movies transform into a Bourne-style teenage action hero in Abduction, although it\'s hard to predict how many others will cotton to this preposterous if entertaining thriller. This offering from director John Singleton (Boyz n the Hood, Four Brothers) stars Lautner as Nathan, a high schooler who lives in Pittsburgh with his parents, Mara and Kevin (Maria Bello and Jason Isaacs), and whose shrink (Sigourney Weaver) is helping him deal with the ""insomnia, rage, and impulsivity"" issues that help get him grounded after a drunken all-nighter. But of course, all is not as it seems. While working on a homework assignment with Karen (Lily Collins), his neighbor-classmate-love interest, Nathan figures out (in the course of one of several scenes that will require a healthy suspension of disbelief) that his folks aren\'t his parents after all; shortly thereafter, a couple of bad guys posing as cops show up, murder Mara and Kevin, and blow up their house, leaving the two kids on the run without a clue as to why or from whom. It develops that his real dad, a deep-cover CIA operative, has stashed some digital data, now in Nathan\'s possession, that an implacable Russian mobster (Michael Nyqvist, so good in the Swedish adaptations of The Girl with the Dragon Tattoo and its sequels) would really like to get his hands on; and while another CIA agent (Alfred Molina) may be trying to help the kid, he probably can\'t be trusted either. The action set pieces, including the finale at a Pittsburgh Pirates game, are quite good; the supporting cast is strong; and, of course, Lautner, the young stud who put the ""ab"" in Abduction, gets to display both his martial arts chops and his rocky bod a few times. Other than that, the film is kinda flabby. --Sam Graham    ","Taylor Lautner fans will get a thrill out of seeing the lupine heartthrob from the Twilight movies transform into a Bourne-style teenage action hero in Abduction, although it\'s hard to predict how many others will cotton to this preposterous if entertaining thriller. This offering from director John Singleton (Boyz n the Hood, Four Brothers) stars Lautner as Nathan, a high schooler who lives in Pittsburgh with his parents, Mara and Kevin (Maria Bello and Jason Isaacs), and whose shrink (Sigourney Weaver) is helping him deal with the ""insomnia, rage, and impulsivity"" issues that help get him grounded after a drunken all-nighter. But of course, all is not as it seems. While working on a homework assignment with Karen (Lily Collins), his neighbor-classmate-love interest, Nathan figures out (in the course of one of several scenes that will require a healthy suspension of disbelief) that his folks aren\'t his parents after all; shortly thereafter, a couple of bad guys posing as cops show up, murder Mara and Kevin, and blow up their house, leaving the two kids on the run without a clue as to why or from whom. It develops that his real dad, a deep-cover CIA operative, has stashed some digital data, now in Nathan\'s possession, that an implacable Russian mobster (Michael Nyqvist, so good in the Swedish adaptations of The Girl with the Dragon Tattoo and its sequels) would really like to get his hands on; and while another CIA agent (Alfred Molina) may be trying to help the kid, he probably can\'t be trusted either. The action set pieces, including the finale at a Pittsburgh Pirates game, are quite good; the supporting cast is strong; and, of course, Lautner, the young stud who put the ""ab"" in Abduction, gets to display both his martial arts chops and his rocky bod a few times. Other than that, the film is kinda flabby. --Sam Graham    ",,,,,,,\\everest-nas3\sunrise_marketing\website_images\065935572190.jpg
47,065935572206,Abduction [Blu-ray + DVD + Digital Copy] (Bilingual),Abduction [Blu-ray + DVD + Digital Copy] (Bilingual),,"Taylor Lautner fans will get a thrill out of seeing the lupine heartthrob from the Twilight movies transform into a Bourne-style teenage action hero in Abduction, although it\'s hard to predict how many others will cotton to this preposterous if entertaining thriller. This offering from director John Singleton (Boyz n the Hood, Four Brothers) stars Lautner as Nathan, a high schooler who lives in Pittsburgh with his parents, Mara and Kevin (Maria Bello and Jason Isaacs), and whose shrink (Sigourney Weaver) is helping him deal with the ""insomnia, rage, and impulsivity"" issues that help get him grounded after a drunken all-nighter. But of course, all is not as it seems. While working on a homework assignment with Karen (Lily Collins), his neighbor-classmate-love interest, Nathan figures out (in the course of one of several scenes that will require a healthy suspension of disbelief) that his folks aren\'t his parents after all; shortly thereafter, a couple of bad guys posing as cops show up, murder Mara and Kevin, and blow up their house, leaving the two kids on the run without a clue as to why or from whom. It develops that his real dad, a deep-cover CIA operative, has stashed some digital data, now in Nathan\'s possession, that an implacable Russian mobster (Michael Nyqvist, so good in the Swedish adaptations of The Girl with the Dragon Tattoo and its sequels) would really like to get his hands on; and while another CIA agent (Alfred Molina) may be trying to help the kid, he probably can\'t be trusted either. The action set pieces, including the finale at a Pittsburgh Pirates game, are quite good; the supporting cast is strong; and, of course, Lautner, the young stud who put the ""ab"" in Abduction, gets to display both his martial arts chops and his rocky bod a few times. Other than that, the film is kinda flabby. --Sam Graham    ","Taylor Lautner fans will get a thrill out of seeing the lupine heartthrob from the Twilight movies transform into a Bourne-style teenage action hero in Abduction, although it\'s hard to predict how many others will cotton to this preposterous if entertaining thriller. This offering from director John Singleton (Boyz n the Hood, Four Brothers) stars Lautner as Nathan, a high schooler who lives in Pittsburgh with his parents, Mara and Kevin (Maria Bello and Jason Isaacs), and whose shrink (Sigourney Weaver) is helping him deal with the ""insomnia, rage, and impulsivity"" issues that help get him grounded after a drunken all-nighter. But of course, all is not as it seems. While working on a homework assignment with Karen (Lily Collins), his neighbor-classmate-love interest, Nathan figures out (in the course of one of several scenes that will require a healthy suspension of disbelief) that his folks aren\'t his parents after all; shortly thereafter, a couple of bad guys posing as cops show up, murder Mara and Kevin, and blow up their house, leaving the two kids on the run without a clue as to why or from whom. It develops that his real dad, a deep-cover CIA operative, has stashed some digital data, now in Nathan\'s possession, that an implacable Russian mobster (Michael Nyqvist, so good in the Swedish adaptations of The Girl with the Dragon Tattoo and its sequels) would really like to get his hands on; and while another CIA agent (Alfred Molina) may be trying to help the kid, he probably can\'t be trusted either. The action set pieces, including the finale at a Pittsburgh Pirates game, are quite good; the supporting cast is strong; and, of course, Lautner, the young stud who put the ""ab"" in Abduction, gets to display both his martial arts chops and his rocky bod a few times. Other than that, the film is kinda flabby. --Sam Graham    ",,,,,,,\\everest-nas3\sunrise_marketing\website_images\065935572206.jpg
48,774212110979,Alpha & Omega:  Dino Digs,Alpha & Omega:  Dino Digs,,Alpha & Omega: Dino Digs    ,Alpha & Omega: Dino Digs    ,,,,,,,\\everest-nas3\sunrise_marketing\website_images\774212110979.jpg
49,774212710667,Alpha & Omega: Family Vacation (Bilingual),Alpha & Omega: Family Vacation (Bilingual),,"Pack up for a howlingly fun movie adventure filled with action, laughs, and tender moments as Kate and Humphrey take their pups on their first family vacation    ","Pack up for a howlingly fun movie adventure filled with action, laughs, and tender moments as Kate and Humphrey take their pups on their first family vacation    ",,,,,,,\\everest-nas3\sunrise_marketing\website_images\774212710667.jpg
50,774212115257,A&o-journey To Bear Kingdom (Bilingual),A&o-journey To Bear Kingdom (Bilingual),,Alpha & Omega: Journey To Bear (Bilingual)    ,Alpha & Omega: Journey To Bear (Bilingual)    ,,,,,,,\\everest-nas3\sunrise_marketing\website_images\774212115257.jpg
51,774212110993,Alpha &  Omega: The Big Fureeze (Bilingual),Alpha &  Omega: The Big Fureeze (Bilingual),,Alpha & Omega: The Big Fureeze (Bilingual)    ,Alpha & Omega: The Big Fureeze (Bilingual)    ,,,,,,,\\everest-nas3\sunrise_marketing\website_images\774212110993.jpg
52,774212006470,American Assassin [4K UltraHD + Blu-ray + Digital Copy],American Assassin [4K UltraHD + Blu-ray + Digital Copy],,American Assassin [4K UltraHD + Blu-ray + Digital Copy]    ,American Assassin [4K UltraHD + Blu-ray + Digital Copy]    ,,,,,,,\\everest-nas3\sunrise_marketing\website_images\774212006470.jpg
53,065935583516,American Psycho (Bilingue),American Psycho (Bilingue),,"The Bret Easton Ellis novel American Psycho, a dark, violent satire of the ""me"" culture of Ronald Reagan\'s 1980s, is certainly one of the most controversial books of the \'90s, and that notoriety fueled its bestseller status. This smart, savvy adaptation by Mary Harron (I Shot Andy Warhol) may be able to ride the crest of the notoriety; prior to the film\'s release, Harron fought a ratings battle (ironically, for depictions of sex rather than violence), but at the time the director stated, ""We\'re rescuing [the book] from its own bad reputation."" Harron and co-screenwriter Guinevere Turner (Go Fish) overcome many of the objections of Ellis\'s novel by keeping the most extreme violence offscreen (sometimes just barely), suggesting the reign of terror of yuppie killer Patrick Bateman (Christian Bale) with splashes of blood and personal souvenirs. Bale is razor sharp as the blank corporate drone, a preening tiger in designer suits whose speaking voice is part salesman, part self-help guru, and completely artificial. Carrying himself with the poised confidence of a male model, he spends his days in a numbing world of status-symbol one-upmanship and soul-sapping small talk, but breaks out at night with smirking explosions of homicide, accomplished with the fastidious care of a hopeless obsessive. The film\'s approach to this mayhem is simultaneously shocking and discreet; even Bateman\'s outrageous naked charge with a chainsaw is most notable for the impossibly polished and gleaming instrument of death. Harron\'s film is a hilarious, cheerfully insidious hall of mirrors all pointed inward, slowly cracking as the portrait becomes increasingly grotesque and insane. --Sean Axmaker","The Bret Easton Ellis novel American Psycho, a dark, violent satire of the ""me"" culture of Ronald Reagan\'s 1980s, is certainly one of the most controversial books of the \'90s, and that notoriety fueled its bestseller status. This smart, savvy adaptation by Mary Harron (I Shot Andy Warhol) may be able to ride the crest of the notoriety; prior to the film\'s release, Harron fought a ratings battle (ironically, for depictions of sex rather than violence), but at the time the director stated, ""We\'re rescuing [the book] from its own bad reputation."" Harron and co-screenwriter Guinevere Turner (Go Fish) overcome many of the objections of Ellis\'s novel by keeping the most extreme violence offscreen (sometimes just barely), suggesting the reign of terror of yuppie killer Patrick Bateman (Christian Bale) with splashes of blood and personal souvenirs. Bale is razor sharp as the blank corporate drone, a preening tiger in designer suits whose speaking voice is part salesman, part self-help guru, and completely artificial. Carrying himself with the poised confidence of a male model, he spends his days in a numbing world of status-symbol one-upmanship and soul-sapping small talk, but breaks out at night with smirking explosions of homicide, accomplished with the fastidious care of a hopeless obsessive. The film\'s approach to this mayhem is simultaneously shocking and discreet; even Bateman\'s outrageous naked charge with a chainsaw is most notable for the impossibly polished and gleaming instrument of death. Harron\'s film is a hilarious, cheerfully insidious hall of mirrors all pointed inward, slowly cracking as the portrait becomes increasingly grotesque and insane. --Sean Axmaker",,,,,,,\\everest-nas3\sunrise_marketing\website_images\065935583516.jpg
54,057373205020,The Arrival (1996) [Blu-ray],The Arrival (1996) [Blu-ray],,Radio astronomer (Sheen) believes he's picked up a cosmic noise that signals extraterrestrial intelligence. He escapes custody carrying proof of a world-shattering alien invasion in this sci-fi thriller.    ,Radio astronomer (Sheen) believes he's picked up a cosmic noise that signals extraterrestrial intelligence. He escapes custody carrying proof of a world-shattering alien invasion in this sci-fi thriller.    ,,,,,,,\\everest-nas3\sunrise_marketing\website_images\057373205020.jpg
55,057373205891,Bad Lieutenant,Bad Lieutenant,,Bad Lieutenant    ,Bad Lieutenant    ,,,,,,,\\everest-nas3\sunrise_marketing\website_images\057373205891.jpg
56,057373209066,Cabin Fever (Director's Cut) [Blu-ray],Cabin Fever (Director's Cut) [Blu-ray],,"A sneaky and surprisingly smart horror flick, Cabin Fever sets up all the cliches of its particular subgenre (what might be called the ""sexy young people go into the woods"" horror movie, featuring hostile redneck locals, dead animals on hooks, cars that suddenly stop running, etc.) and by the end has played a clever twist on every standard element, often to darkly comic effect. What\'s the plot? Well, five sexy young people (Rider Strong, Jordan Ladd, Joey Kern, Cerina Vincent, and James DeBello) go to an isolated cabin where they contract a nasty bacteria that eats their flesh; this, combined with a bad-tempered dog and a party-loving police deputy (Giuseppe Andrews, giving a particularly funny performance), leads everyone into confusion and bloody chaos. Some of the ironic twists are a little obvious, but most of them effectively subvert your expectations to entertaining effect. --Bret Fetzer    ","A sneaky and surprisingly smart horror flick, Cabin Fever sets up all the cliches of its particular subgenre (what might be called the ""sexy young people go into the woods"" horror movie, featuring hostile redneck locals, dead animals on hooks, cars that suddenly stop running, etc.) and by the end has played a clever twist on every standard element, often to darkly comic effect. What\'s the plot? Well, five sexy young people (Rider Strong, Jordan Ladd, Joey Kern, Cerina Vincent, and James DeBello) go to an isolated cabin where they contract a nasty bacteria that eats their flesh; this, combined with a bad-tempered dog and a party-loving police deputy (Giuseppe Andrews, giving a particularly funny performance), leads everyone into confusion and bloody chaos. Some of the ironic twists are a little obvious, but most of them effectively subvert your expectations to entertaining effect. --Bret Fetzer    ",,,,,,,\\everest-nas3\sunrise_marketing\website_images\057373209066.jpg
57,774212118197,Cabin in the Woods [4K Ultra HD + Blu-ray + Digital Copy] (Bilingual),Cabin in the Woods [4K Ultra HD + Blu-ray + Digital Copy] (Bilingual),,Cabin in the Woods [4K Ultra HD + Blu-ray + Digital Copy] (Bilingual)    ,Cabin in the Woods [4K Ultra HD + Blu-ray + Digital Copy] (Bilingual)    ,,,,,,,\\everest-nas3\sunrise_marketing\website_images\774212118197.jpg
58,057373202784,Christmas Cottage,Christmas Cottage,,Brand new. Unopened.    ,Brand new. Unopened.    ,,,,,,,\\everest-nas3\sunrise_marketing\website_images\057373202784.jpg
59,774212003882,The Cold Light of Day / Sans issue (Bilingual),The Cold Light of Day / Sans issue (Bilingual),,"Will Shaw (Henry Cavill) goes to Spain for a weeklong sailing vacation with his family but his whole world turns upside down when the family is kidnapped by intelligence agents hell-bent on recovering a mysterious briefcase and Will suddenly finds himself on the run.-----Will Shaw, un \xc3\xa9tudiant am\xc3\xa9ricain, part en Espagne rejoindre sa famille pour une croisi\xc3\xa8re pendant les vacances. Mais \xc3\xa0 son arriv\xc3\xa9e, il d\xc3\xa9couvre un bateau vide et des traces de sang. Il est contact\xc3\xa9 par une myst\xc3\xa9rieuse organisation qui lui apprend que son p\xc3\xa8re est en r\xc3\xa9alit\xc3\xa9 un agent de la CIA. Celui-ci a disparu avec des documents importants. Will dispose de quelques jours pour le retrouver s\xe2\x80\x99il veut sauver le reste de sa famille.    The Cold Light of Day is most notable for two things. It stars Henry Cavill, the British actor plucked from near-obscurity to be Superman in the 2013 reboot, Man of Steel. It also features an extended cameo appearance from Bruce Willis, who does something he\'s rarely done as a good-guy action hero before. The early-on plot twist is a little shocking, but not necessarily a surprise based on the fact that this is not a vehicle for Willis. It seems to be mostly a tryout for Cavill as a leading man that gives him a chance to practice his American accent. Other than those novelty factors, this clich\xc3\xa9d thriller is a fairly routine exercise in Bourne/Bond espionage action that showcases gunplay, explosions, double-crossing spies, and a fish-out-of-water protagonist fighting for his life against exotic background locales. Cavill plays Will, a Silicon Valley entrepreneur on vacation with his family for a yacht trip in Spain. His father, Martin (Willis), considers Will a disappointing black sheep who cares more about his cell phone than his family. The unsurprising reveal is that Dad is a CIA hotshot whose life of deception was the primary strain between father and son. Before the inevitable reconciliation, the boat and the family disappear while Will is ashore. It\'s a kidnapping in retaliation for Martin\'s extraction of a mysterious briefcase (the contents of which are never revealed) that is wanted by battling geopolitical intelligence factions perfectly happy to kill anyone who stands in the way of their ownership. Will is thrust into the intrigue, frantic with worry over his family and on the run from the authorities for the murder of a police officer he didn\'t kill. His appeal to the US Embassy is fruitless until another shadowy player named Carrack intervenes on his behalf. This cold and ultimately duplicitous character is played by Sigourney Weaver, who adds a much-needed level of credibility to the slapdash narrative and makes the often-wooden dialogue a little livelier. The conflict becomes: who can Will trust when he\'s out in the cold? How about a guileless Spanish beauty who appears as randomly as most every other development in the movie? Lucia (Ver\xc3\xb3nica Echegui, a delightful Pen\xc3\xa9lope Cruz clone) teams with Will in his escape from the multitude of thug spies tracking him, all of them bent on finding the briefcase by any means necessary. Will has to get there first to clear himself, save his family (or what\'s left of it), and find out things about himself he never knew. Cavill makes a bland heroic figure, which isn\'t necessarily a bad thing in the larger context. Without Willis and Weaver (who has been channeling the elegant strength of ""Ripley"" primarily for camp value in her later career), The Cold Light of Day probably wouldn\'t have seen the light of day at all. As it is, the movie is a mostly satisfying genre piece perfectly worthy of its workmanlike mix of style and substance. --Ted Fry    ","Will Shaw (Henry Cavill) goes to Spain for a weeklong sailing vacation with his family but his whole world turns upside down when the family is kidnapped by intelligence agents hell-bent on recovering a mysterious briefcase and Will suddenly finds himself on the run.-----Will Shaw, un \xc3\xa9tudiant am\xc3\xa9ricain, part en Espagne rejoindre sa famille pour une croisi\xc3\xa8re pendant les vacances. Mais \xc3\xa0 son arriv\xc3\xa9e, il d\xc3\xa9couvre un bateau vide et des traces de sang. Il est contact\xc3\xa9 par une myst\xc3\xa9rieuse organisation qui lui apprend que son p\xc3\xa8re est en r\xc3\xa9alit\xc3\xa9 un agent de la CIA. Celui-ci a disparu avec des documents importants. Will dispose de quelques jours pour le retrouver s\xe2\x80\x99il veut sauver le reste de sa famille.    The Cold Light of Day is most notable for two things. It stars Henry Cavill, the British actor plucked from near-obscurity to be Superman in the 2013 reboot, Man of Steel. It also features an extended cameo appearance from Bruce Willis, who does something he\'s rarely done as a good-guy action hero before. The early-on plot twist is a little shocking, but not necessarily a surprise based on the fact that this is not a vehicle for Willis. It seems to be mostly a tryout for Cavill as a leading man that gives him a chance to practice his American accent. Other than those novelty factors, this clich\xc3\xa9d thriller is a fairly routine exercise in Bourne/Bond espionage action that showcases gunplay, explosions, double-crossing spies, and a fish-out-of-water protagonist fighting for his life against exotic background locales. Cavill plays Will, a Silicon Valley entrepreneur on vacation with his family for a yacht trip in Spain. His father, Martin (Willis), considers Will a disappointing black sheep who cares more about his cell phone than his family. The unsurprising reveal is that Dad is a CIA hotshot whose life of deception was the primary strain between father and son. Before the inevitable reconciliation, the boat and the family disappear while Will is ashore. It\'s a kidnapping in retaliation for Martin\'s extraction of a mysterious briefcase (the contents of which are never revealed) that is wanted by battling geopolitical intelligence factions perfectly happy to kill anyone who stands in the way of their ownership. Will is thrust into the intrigue, frantic with worry over his family and on the run from the authorities for the murder of a police officer he didn\'t kill. His appeal to the US Embassy is fruitless until another shadowy player named Carrack intervenes on his behalf. This cold and ultimately duplicitous character is played by Sigourney Weaver, who adds a much-needed level of credibility to the slapdash narrative and makes the often-wooden dialogue a little livelier. The conflict becomes: who can Will trust when he\'s out in the cold? How about a guileless Spanish beauty who appears as randomly as most every other development in the movie? Lucia (Ver\xc3\xb3nica Echegui, a delightful Pen\xc3\xa9lope Cruz clone) teams with Will in his escape from the multitude of thug spies tracking him, all of them bent on finding the briefcase by any means necessary. Will has to get there first to clear himself, save his family (or what\'s left of it), and find out things about himself he never knew. Cavill makes a bland heroic figure, which isn\'t necessarily a bad thing in the larger context. Without Willis and Weaver (who has been channeling the elegant strength of ""Ripley"" primarily for camp value in her later career), The Cold Light of Day probably wouldn\'t have seen the light of day at all. As it is, the movie is a mostly satisfying genre piece perfectly worthy of its workmanlike mix of style and substance. --Ted Fry    ",,,,,,,\\everest-nas3\sunrise_marketing\website_images\774212003882.jpg
